year,population_group,age,number
2012,jews_and_others_female,59,34600
2012,jews_and_others_female,6,53200
2012,jews_and_others_female,60,34800
2012,jews_and_others_female,60-64,166700
2012,jews_and_others_female,61,34400
2012,jews_and_others_female,62,33000
2012,jews_and_others_female,63,31600
2012,jews_and_others_female,64,32900
2012,jews_and_others_female,65,32500
2012,jews_and_others_female,65-69,116600
2012,jews_and_others_female,66,27100
2012,jews_and_others_female,67,21600
2012,jews_and_others_female,68,18400
2012,jews_and_others_female,69,17000
2012,jews_and_others_female,7,52000
2012,jews_and_others_female,70,17400
2012,jews_and_others_female,70-74,94400
2012,jews_and_others_female,71,18500
2012,jews_and_others_female,72,18900
2012,jews_and_others_female,73,19600
2012,jews_and_others_female,74,20100
2012,jews_and_others_female,75,19100
2012,jews_and_others_female,75-79,82300
2012,jews_and_others_female,76,17400
2012,jews_and_others_female,77,16100.000000000002
2012,jews_and_others_female,78,15000
2012,jews_and_others_female,79,14700
2012,jews_and_others_female,8,51700
2012,jews_and_others_female,80,14000
2012,jews_and_others_female,80-84,63600
2012,jews_and_others_female,81,13400
2012,jews_and_others_female,82,13000
2012,jews_and_others_female,83,12100
2012,jews_and_others_female,84,11200
2012,jews_and_others_female,85-89,43900
2012,jews_and_others_female,9,50200
2012,jews_and_others_female,90-94,15800
2012,jews_and_others_female,95+,5400
2012,jews_and_others_female,TOTAL,3189000
2012,jews_and_others_male,0,65800
2012,jews_and_others_male,0-4,316600
2012,jews_and_others_male,1,65099.99999999999
2012,jews_and_others_male,10,50400
2012,jews_and_others_male,10-14,245000
2012,jews_and_others_male,11,49800
2012,jews_and_others_male,12,49200
2012,jews_and_others_male,13,48200
2012,jews_and_others_male,14,47500
2012,jews_and_others_male,15,46400
2012,jews_and_others_male,15-19,226100
2012,jews_and_others_male,16,45200
2012,jews_and_others_male,17,44600
2012,jews_and_others_male,18,44800
2012,jews_and_others_male,19,45100
2012,jews_and_others_male,2,64200
2012,jews_and_others_male,20,45100
2012,jews_and_others_male,20-24,226800
2012,jews_and_others_male,21,45000
2012,jews_and_others_male,22,45300
2012,jews_and_others_male,23,45600
2012,jews_and_others_male,24,45900
2012,jews_and_others_male,25,46300
2012,jews_and_others_male,25-29,233300
2012,jews_and_others_male,26,46700
2012,jews_and_others_male,27,46700
2012,jews_and_others_male,28,47100
2012,jews_and_others_male,29,46600
2012,jews_and_others_male,3,61900
2012,jews_and_others_male,30,45400
2012,jews_and_others_male,30-34,221100
2012,jews_and_others_male,31,45000
2012,jews_and_others_male,32,44700
2012,jews_and_others_male,33,43200
2012,jews_and_others_male,34,42800
2012,jews_and_others_male,35,44200
2012,jews_and_others_male,35-39,213400
2012,jews_and_others_male,36,44300
2012,jews_and_others_male,37,43200
2012,jews_and_others_male,38,41600
2012,jews_and_others_male,39,40200
2012,jews_and_others_male,4,59600
2012,jews_and_others_male,40,39900
2012,jews_and_others_male,40-44,185200
2012,jews_and_others_male,41,39100
2012,jews_and_others_male,42,37300
2012,jews_and_others_male,43,35500
2012,jews_and_others_male,44,33500
2012,jews_and_others_male,45,32400
2012,jews_and_others_male,45-49,160000
2012,jews_and_others_male,46,32500
2012,jews_and_others_male,47,32299.999999999996
2012,jews_and_others_male,48,31700
2012,jews_and_others_male,49,31000
2012,jews_and_others_male,5,57900
2012,jews_and_others_male,5-9,275700
2012,jews_and_others_male,50,31000
2012,jews_and_others_male,50-54,157900
2012,jews_and_others_male,51,31800
2012,jews_and_others_male,52,32200.000000000004
2012,jews_and_others_male,53,31600
2012,jews_and_others_male,54,31300
2012,jews_and_others_male,55,31300
2012,jews_and_others_male,55-59,156900
2012,jews_and_others_male,56,31500
2012,jews_and_others_male,57,31300
2012,jews_and_others_male,58,31100
2012,jews_and_others_male,59,31600
2012,jews_and_others_male,6,56100
2012,jews_and_others_male,60,31800
2012,jews_and_others_male,60-64,150500
2012,jews_and_others_male,61,31300
2012,jews_and_others_male,62,29900
2012,jews_and_others_male,63,28300
2012,jews_and_others_male,64,29100
2012,jews_and_others_male,65,28700
2012,jews_and_others_male,65-69,103200
2012,jews_and_others_male,66,24100
2012,jews_and_others_male,67,19500
2012,jews_and_others_male,68,16400
2012,jews_and_others_male,69,14600
2012,jews_and_others_male,7,54800
2012,jews_and_others_male,70,14600
2012,jews_and_others_male,70-74,76400
2012,jews_and_others_male,71,15100
2012,jews_and_others_male,72,15400
2012,jews_and_others_male,73,15600
2012,jews_and_others_male,74,15800
2012,jews_and_others_male,75,15000
2012,jews_and_others_male,75-79,62800
2012,jews_and_others_male,76,13600
2012,jews_and_others_male,77,12400
2012,jews_and_others_male,78,11200
2012,jews_and_others_male,79,10700
2012,jews_and_others_male,8,54200
2012,jews_and_others_male,80,10000
2012,jews_and_others_male,80-84,43500
2012,jews_and_others_male,81,9500
2012,jews_and_others_male,82,8900
2012,jews_and_others_male,83,7900
2012,jews_and_others_male,84,7100
2012,jews_and_others_male,85-89,25500
2012,jews_and_others_male,9,52600
2012,jews_and_others_male,90-94,10000
2012,jews_and_others_male,95+,3100
2012,jews_and_others_male,TOTAL,3093100
2012,jews_and_others_total,0,128600
2012,jews_and_others_total,0-4,618400
2012,jews_and_others_total,1,127100
2012,jews_and_others_total,10,98500
2012,jews_and_others_total,10-14,478300
2012,jews_and_others_total,11,97100
2012,jews_and_others_total,12,95900
2012,jews_and_others_total,13,94200
2012,jews_and_others_total,14,92700
2012,jews_and_others_total,15,90500
2012,jews_and_others_total,15-19,441600
2012,jews_and_others_total,16,88100
2012,jews_and_others_total,17,87100
2012,jews_and_others_total,18,87700
2012,jews_and_others_total,19,88200
2012,jews_and_others_total,2,125000
2012,jews_and_others_total,20,88500
2012,jews_and_others_total,20-24,445700
2012,jews_and_others_total,21,88400
2012,jews_and_others_total,22,88800
2012,jews_and_others_total,23,89600
2012,jews_and_others_total,24,90400
2012,jews_and_others_total,25,91600
2012,jews_and_others_total,25-29,463800
2012,jews_and_others_total,26,92800
2012,jews_and_others_total,27,93000
2012,jews_and_others_total,28,93600
2012,jews_and_others_total,29,93000
2012,jews_and_others_total,3,121000
2012,jews_and_others_total,30,91100
2012,jews_and_others_total,30-34,444500
2012,jews_and_others_total,31,90400
2012,jews_and_others_total,32,89700
2012,jews_and_others_total,33,87000
2012,jews_and_others_total,34,86300
2012,jews_and_others_total,35,88900
2012,jews_and_others_total,35-39,430400
2012,jews_and_others_total,36,89400
2012,jews_and_others_total,37,87000
2012,jews_and_others_total,38,83800
2012,jews_and_others_total,39,81300
2012,jews_and_others_total,4,116700
2012,jews_and_others_total,40,80900
2012,jews_and_others_total,40-44,375500
2012,jews_and_others_total,41,79300
2012,jews_and_others_total,42,75400
2012,jews_and_others_total,43,71900
2012,jews_and_others_total,44,68000
2012,jews_and_others_total,45,66200
2012,jews_and_others_total,45-49,326100
2012,jews_and_others_total,46,66400
2012,jews_and_others_total,47,65500
2012,jews_and_others_total,48,64300
2012,jews_and_others_total,49,63800
2012,jews_and_others_total,5,113000
2012,jews_and_others_total,5-9,537800
2012,jews_and_others_total,50,64200
2012,jews_and_others_total,50-54,328000
2012,jews_and_others_total,51,66000
2012,jews_and_others_total,52,66800
2012,jews_and_others_total,53,65800
2012,jews_and_others_total,54,65200
2012,jews_and_others_total,55,65300
2012,jews_and_others_total,55-59,328200
2012,jews_and_others_total,56,65800
2012,jews_and_others_total,57,65500
2012,jews_and_others_total,58,65300
2012,jews_and_others_total,59,66200
2012,jews_and_others_total,6,109300
2012,jews_and_others_total,60,66600
2012,jews_and_others_total,60-64,317200
2012,jews_and_others_total,61,65800
2012,jews_and_others_total,62,62800
2012,jews_and_others_total,63,59900
2012,jews_and_others_total,64,62000
2012,jews_and_others_total,65,61200
2012,jews_and_others_total,65-69,219900
2012,jews_and_others_total,66,51300
2012,jews_and_others_total,67,41000
2012,jews_and_others_total,68,34800
2012,jews_and_others_total,69,31600
2012,jews_and_others_total,7,106800
2012,jews_and_others_total,70,32000
2012,jews_and_others_total,70-74,170800
2012,jews_and_others_total,71,33500
2012,jews_and_others_total,72,34300
2012,jews_and_others_total,73,35200
2012,jews_and_others_total,74,35900
2012,jews_and_others_total,75,34100
2012,jews_and_others_total,75-79,145100
2012,jews_and_others_total,76,31000
2012,jews_and_others_total,77,28600
2012,jews_and_others_total,78,26100
2012,jews_and_others_total,79,25400
2012,jews_and_others_total,8,105900
2012,jews_and_others_total,80,24000
2012,jews_and_others_total,80-84,107100
2012,jews_and_others_total,81,22900
2012,jews_and_others_total,82,21900
2012,jews_and_others_total,83,20000
2012,jews_and_others_total,84,18300
2012,jews_and_others_total,85-89,69400
2012,jews_and_others_total,9,102700
2012,jews_and_others_total,90-94,25900
2012,jews_and_others_total,95+,8500
2012,jews_and_others_total,TOTAL,6282100
2013,all_female,0,83100
2013,all_female,0-4,406500
2013,all_female,1,82800
2013,all_female,10,70600
2013,all_female,10-14,337300
2013,all_female,11,68400
2013,all_female,12,67300
2013,all_female,13,66100
2013,all_female,14,64900.00000000001
2013,all_female,15,63600
2013,all_female,15-19,304800
2013,all_female,16,61900
2013,all_female,17,60300
2013,all_female,18,59500
2013,all_female,19,59400
2013,all_female,2,81600
2013,all_female,20,59100
2013,all_female,20-24,292900
2013,all_female,21,59000
2013,all_female,22,58600
2013,all_female,23,58300
2013,all_female,24,57900
2013,all_female,25,57500
2013,all_female,25-29,289100
2013,all_female,26,57700
2013,all_female,27,57900
2013,all_female,28,57900
2013,all_female,29,58100
2013,all_female,3,80600
2013,all_female,30,57700
2013,all_female,30-34,281900
2013,all_female,31,56700
2013,all_female,32,56300
2013,all_female,33,56100
2013,all_female,34,55100
2013,all_female,35,54800
2013,all_female,35-39,274700
2013,all_female,36,56000
2013,all_female,37,56300
2013,all_female,38,54700
2013,all_female,39,52900
2013,all_female,4,78300
2013,all_female,40,51600
2013,all_female,40-44,245700
2013,all_female,41,51100
2013,all_female,42,50000
2013,all_female,43,47600
2013,all_female,44,45400
2013,all_female,45,43000
2013,all_female,45-49,209700
2013,all_female,46,42200
2013,all_female,47,42400
2013,all_female,48,41500
2013,all_female,49,40600
2013,all_female,5,75900
2013,all_female,5-9,364700
2013,all_female,50,40300
2013,all_female,50-54,202700
2013,all_female,51,40400
2013,all_female,52,41000
2013,all_female,53,41000
2013,all_female,54,40100
2013,all_female,55,39500
2013,all_female,55-59,195300
2013,all_female,56,39100
2013,all_female,57,39300
2013,all_female,58,38900
2013,all_female,59,38500
2013,all_female,6,74000
2013,all_female,60,38700
2013,all_female,60-64,186000
2013,all_female,61,38800
2013,all_female,62,38300
2013,all_female,63,36100
2013,all_female,64,34200
2013,all_female,65,35600
2013,all_female,65-69,146100
2013,all_female,66,35300
2013,all_female,67,29900
2013,all_female,68,24300
2013,all_female,69,20900
2013,all_female,7,72100
2013,all_female,70,19200
2013,all_female,70-74,100100
2013,all_female,71,19300
2013,all_female,72,20200
2013,all_female,73,20500
2013,all_female,74,20900
2013,all_female,75,21400
2013,all_female,75-79,92700
2013,all_female,76,20300
2013,all_female,77,18400
2013,all_female,78,16900
2013,all_female,79,15600
2013,all_female,8,71200
2013,all_female,80,15200
2013,all_female,80-84,68000
2013,all_female,81,14300
2013,all_female,82,13500
2013,all_female,83,13000
2013,all_female,84,12000
2013,all_female,85-89,45900
2013,all_female,9,71600
2013,all_female,90-94,18500
2013,all_female,95+,5600
2013,all_female,TOTAL,4068100
2013,all_male,0,87500
2013,all_male,0-4,427000
2013,all_male,1,86800
2013,all_male,10,73800
2013,all_male,10-14,354200
2013,all_male,11,71600
2013,all_male,12,70900
2013,all_male,13,69700
2013,all_male,14,68200
2013,all_male,15,66800
2013,all_male,15-19,319900
2013,all_male,16,65000
2013,all_male,17,63300
2013,all_male,18,62400
2013,all_male,19,62400
2013,all_male,2,85900
2013,all_male,20,62000
2013,all_male,20-24,303900
2013,all_male,21,61300
2013,all_male,22,60700
2013,all_male,23,60200
2013,all_male,24,59700
2013,all_male,25,58900
2013,all_male,25-29,293000
2013,all_male,26,58500
2013,all_male,27,58500
2013,all_male,28,58400
2013,all_male,29,58700
2013,all_male,3,84800
2013,all_male,30,58000
2013,all_male,30-34,281000
2013,all_male,31,56500
2013,all_male,32,56000
2013,all_male,33,55900
2013,all_male,34,54600
2013,all_male,35,54100
2013,all_male,35-39,271900
2013,all_male,36,55500
2013,all_male,37,55600
2013,all_male,38,54200
2013,all_male,39,52400
2013,all_male,4,82100
2013,all_male,40,50700
2013,all_male,40-44,240900
2013,all_male,41,50000
2013,all_male,42,48900
2013,all_male,43,46700
2013,all_male,44,44500
2013,all_male,45,42100
2013,all_male,45-49,204600
2013,all_male,46,41000
2013,all_male,47,41200
2013,all_male,48,40700
2013,all_male,49,39500
2013,all_male,5,79600
2013,all_male,5-9,383700
2013,all_male,50,38500
2013,all_male,50-54,190500
2013,all_male,51,38000
2013,all_male,52,38400
2013,all_male,53,38400
2013,all_male,54,37300
2013,all_male,55,36700
2013,all_male,55-59,179800
2013,all_male,56,36200
2013,all_male,57,36100
2013,all_male,58,35600
2013,all_male,59,35200
2013,all_male,6,77800
2013,all_male,60,35500
2013,all_male,60-64,168600
2013,all_male,61,35200
2013,all_male,62,34700
2013,all_male,63,32600
2013,all_male,64,30600
2013,all_male,65,31500
2013,all_male,65-69,129500
2013,all_male,66,31100
2013,all_male,67,26600
2013,all_male,68,21800
2013,all_male,69,18600
2013,all_male,7,76100
2013,all_male,70,16500
2013,all_male,70-74,82700
2013,all_male,71,16200
2013,all_male,72,16600
2013,all_male,73,16700
2013,all_male,74,16700
2013,all_male,75,16700
2013,all_male,75-79,71200
2013,all_male,76,15800
2013,all_male,77,14300
2013,all_male,78,12900
2013,all_male,79,11500
2013,all_male,8,75100
2013,all_male,80,10900
2013,all_male,80-84,47000
2013,all_male,81,10100
2013,all_male,82,9500
2013,all_male,83,8700
2013,all_male,84,7700
2013,all_male,85-89,27100
2013,all_male,9,75100
2013,all_male,90-94,11300
2013,all_male,95+,3500
2013,all_male,TOTAL,3991300
2013,all_total,0,170700
2013,all_total,0-4,833400
2013,all_total,1,169500
2013,all_total,10,144300
2013,all_total,10-14,691500
2013,all_total,11,140000
2013,all_total,12,138200
2013,all_total,13,135800
2013,all_total,14,133100
2013,all_total,15,130400
2013,all_total,15-19,624600
2013,all_total,16,126900
2013,all_total,17,123600
2013,all_total,18,121900
2013,all_total,19,121800
2013,all_total,2,167500
2013,all_total,20,121100
2013,all_total,20-24,596800
2013,all_total,21,120300
2013,all_total,22,119300
2013,all_total,23,118400
2013,all_total,24,117600
2013,all_total,25,116400
2013,all_total,25-29,582100
2013,all_total,26,116200
2013,all_total,27,116400
2013,all_total,28,116400
2013,all_total,29,116800
2013,all_total,3,165300
2013,all_total,30,115700
2013,all_total,30-34,563000
2013,all_total,31,113300
2013,all_total,32,112300
2013,all_total,33,112000
2013,all_total,34,109700
2013,all_total,35,108900
2013,all_total,35-39,546600
2013,all_total,36,111600
2013,all_total,37,111900
2013,all_total,38,108900
2013,all_total,39,105300
2013,all_total,4,160400
2013,all_total,40,102300
2013,all_total,40-44,486600
2013,all_total,41,101100
2013,all_total,42,98900
2013,all_total,43,94300
2013,all_total,44,90000
2013,all_total,45,85200
2013,all_total,45-49,414300
2013,all_total,46,83200
2013,all_total,47,83600
2013,all_total,48,82300
2013,all_total,49,80100
2013,all_total,5,155500
2013,all_total,5-9,748400
2013,all_total,50,78700
2013,all_total,50-54,393200
2013,all_total,51,78400
2013,all_total,52,79400
2013,all_total,53,79300
2013,all_total,54,77400
2013,all_total,55,76200
2013,all_total,55-59,375000
2013,all_total,56,75300
2013,all_total,57,75400
2013,all_total,58,74600
2013,all_total,59,73700
2013,all_total,6,151800
2013,all_total,60,74200
2013,all_total,60-64,354600
2013,all_total,61,74000
2013,all_total,62,73000
2013,all_total,63,68700
2013,all_total,64,64700
2013,all_total,65,67100
2013,all_total,65-69,275600
2013,all_total,66,66400
2013,all_total,67,56600
2013,all_total,68,46000
2013,all_total,69,39500
2013,all_total,7,148200
2013,all_total,70,35700
2013,all_total,70-74,182900
2013,all_total,71,35600
2013,all_total,72,36800
2013,all_total,73,37200
2013,all_total,74,37600
2013,all_total,75,38100
2013,all_total,75-79,163900
2013,all_total,76,36100
2013,all_total,77,32700.000000000004
2013,all_total,78,29800
2013,all_total,79,27100
2013,all_total,8,146200
2013,all_total,80,26100
2013,all_total,80-84,115000
2013,all_total,81,24400
2013,all_total,82,23100
2013,all_total,83,21800
2013,all_total,84,19700
2013,all_total,85-89,73000
2013,all_total,9,146700
